,sub,ses,run,runtype,event,trial,cuetype,stimintensity
3676,39,4,5,pain,stimulus,7,low,high
3677,39,4,5,pain,stimulus,11,low,med
3678,40,1,1,pain,stimulus,,low,med
3679,40,1,1,pain,stimulus,1,low,low
3680,40,1,1,pain,stimulus,2,low,high
3681,40,1,1,pain,stimulus,7,low,high
3682,40,1,1,pain,stimulus,9,low,med
3683,40,1,1,pain,stimulus,11,low,low
3684,40,1,5,pain,stimulus,,low,med
3685,40,1,5,pain,stimulus,2,low,high
3686,40,1,5,pain,stimulus,4,low,med
3687,40,1,5,pain,stimulus,5,low,high
3688,40,1,5,pain,stimulus,7,low,low
3689,40,1,5,pain,stimulus,8,low,low
3690,40,4,3,pain,stimulus,,low,high
3691,40,4,3,pain,stimulus,2,low,low
3692,40,4,3,pain,stimulus,3,low,low
3693,40,4,3,pain,stimulus,7,low,high
3694,40,4,3,pain,stimulus,8,low,med
3695,40,4,3,pain,stimulus,9,low,med
3696,40,4,4,pain,stimulus,1,low,high
3697,40,4,4,pain,stimulus,2,low,high
3698,40,4,4,pain,stimulus,4,low,low
3699,40,4,4,pain,stimulus,6,low,med
3700,40,4,4,pain,stimulus,9,low,med
3701,40,4,4,pain,stimulus,11,low,low
3702,41,1,1,pain,stimulus,,low,low
3703,41,1,1,pain,stimulus,1,low,med
3704,41,1,1,pain,stimulus,3,low,high
3705,41,1,1,pain,stimulus,5,low,high
3706,41,1,1,pain,stimulus,6,low,low
3707,41,1,1,pain,stimulus,11,low,med
3708,41,1,6,pain,stimulus,1,low,low
3709,41,1,6,pain,stimulus,2,low,med
3710,41,1,6,pain,stimulus,3,low,high
3711,41,1,6,pain,stimulus,8,low,low
3712,41,1,6,pain,stimulus,9,low,med
3713,41,1,6,pain,stimulus,10,low,high
3714,43,1,1,pain,stimulus,1,low,low
3715,43,1,1,pain,stimulus,2,low,med
3716,43,1,1,pain,stimulus,3,low,high
3717,43,1,1,pain,stimulus,8,low,low
3718,43,1,1,pain,stimulus,9,low,med
3719,43,1,1,pain,stimulus,10,low,high
3720,43,1,6,pain,stimulus,3,low,low
3721,43,1,6,pain,stimulus,6,low,med
3722,43,1,6,pain,stimulus,7,low,high
3723,43,1,6,pain,stimulus,8,low,med
3724,43,1,6,pain,stimulus,9,low,low
3725,43,1,6,pain,stimulus,11,low,high
3726,43,3,3,pain,stimulus,1,low,low
3727,43,3,3,pain,stimulus,4,low,low
3728,43,3,3,pain,stimulus,5,low,high
3729,43,3,3,pain,stimulus,6,low,med
3730,43,3,3,pain,stimulus,7,low,med
3731,43,3,3,pain,stimulus,8,low,high
3732,43,3,4,pain,stimulus,1,low,med
3733,43,3,4,pain,stimulus,3,low,med
3734,43,3,4,pain,stimulus,5,low,low
3735,43,3,4,pain,stimulus,6,low,high
3736,43,3,4,pain,stimulus,7,low,low
3737,43,3,4,pain,stimulus,9,low,high
3738,43,4,2,pain,stimulus,,low,low
3739,43,4,2,pain,stimulus,1,low,med
3740,43,4,2,pain,stimulus,3,low,high
3741,43,4,2,pain,stimulus,5,low,high
3742,43,4,2,pain,stimulus,6,low,low
3743,43,4,2,pain,stimulus,11,low,med
3744,43,4,5,pain,stimulus,,low,high
3745,43,4,5,pain,stimulus,2,low,low
3746,43,4,5,pain,stimulus,4,low,med
3747,43,4,5,pain,stimulus,6,low,low
3748,43,4,5,pain,stimulus,7,low,high
3749,43,4,5,pain,stimulus,11,low,med
3750,44,1,2,pain,stimulus,,low,med
3751,44,1,2,pain,stimulus,1,low,low
3752,44,1,2,pain,stimulus,2,low,high
3753,44,1,2,pain,stimulus,7,low,high
3754,44,1,2,pain,stimulus,9,low,med
3755,44,1,2,pain,stimulus,11,low,low
3756,44,1,4,pain,stimulus,1,low,low
3757,44,1,4,pain,stimulus,2,low,med
3758,44,1,4,pain,stimulus,3,low,high
3759,44,1,4,pain,stimulus,8,low,low
3760,44,1,4,pain,stimulus,9,low,med
3761,44,1,4,pain,stimulus,10,low,high
3762,44,3,3,pain,stimulus,1,low,med
3763,44,3,3,pain,stimulus,3,low,med
3764,44,3,3,pain,stimulus,5,low,low
3765,44,3,3,pain,stimulus,6,low,high
3766,44,3,3,pain,stimulus,7,low,low
3767,44,3,3,pain,stimulus,9,low,high
3768,44,3,6,pain,stimulus,,low,med
3769,44,3,6,pain,stimulus,1,low,high
3770,44,3,6,pain,stimulus,5,low,high
3771,44,3,6,pain,stimulus,6,low,low
3772,44,3,6,pain,stimulus,9,low,med
3773,44,3,6,pain,stimulus,10,low,low
3774,44,4,1,pain,stimulus,,low,low
3775,44,4,1,pain,stimulus,1,low,med
3776,44,4,1,pain,stimulus,3,low,high
3777,44,4,1,pain,stimulus,5,low,high
3778,44,4,1,pain,stimulus,6,low,low
3779,44,4,1,pain,stimulus,11,low,med
3780,44,4,5,pain,stimulus,,low,high
3781,44,4,5,pain,stimulus,2,low,low
3782,44,4,5,pain,stimulus,3,low,low
3783,44,4,5,pain,stimulus,7,low,high
3784,44,4,5,pain,stimulus,8,low,med
3785,44,4,5,pain,stimulus,9,low,med
3786,47,1,1,pain,stimulus,1,low,low
3787,47,1,1,pain,stimulus,2,low,med
3788,47,1,1,pain,stimulus,3,low,high
3789,47,1,1,pain,stimulus,8,low,low
3790,47,1,1,pain,stimulus,9,low,med
3791,47,1,1,pain,stimulus,10,low,high
3792,47,1,5,pain,stimulus,,low,low
3793,47,1,5,pain,stimulus,1,low,med
3794,47,1,5,pain,stimulus,3,low,high
3795,47,1,5,pain,stimulus,5,low,high
3796,47,1,5,pain,stimulus,6,low,low
3797,47,1,5,pain,stimulus,11,low,med
3798,50,1,3,pain,stimulus,,low,med
3799,50,1,3,pain,stimulus,1,low,low
3800,50,1,3,pain,stimulus,2,low,high
3801,50,1,3,pain,stimulus,7,low,high
3802,50,1,3,pain,stimulus,9,low,med
3803,50,1,3,pain,stimulus,11,low,low
3804,50,1,6,pain,stimulus,1,low,low
3805,50,1,6,pain,stimulus,2,low,med
3806,50,1,6,pain,stimulus,3,low,high
3807,50,1,6,pain,stimulus,8,low,low
3808,50,1,6,pain,stimulus,9,low,med
3809,50,1,6,pain,stimulus,10,low,high
3810,50,3,3,pain,stimulus,,low,med
3811,50,3,3,pain,stimulus,1,low,high
3812,50,3,3,pain,stimulus,5,low,high
3813,50,3,3,pain,stimulus,6,low,low
3814,50,3,3,pain,stimulus,9,low,med
3815,50,3,3,pain,stimulus,10,low,low
3816,50,3,4,pain,stimulus,1,low,med
3817,50,3,4,pain,stimulus,3,low,med
3818,50,3,4,pain,stimulus,5,low,low
3819,50,3,4,pain,stimulus,6,low,high
3820,50,3,4,pain,stimulus,7,low,low
3821,50,3,4,pain,stimulus,9,low,high
3822,50,4,2,pain,stimulus,,low,low
3823,50,4,2,pain,stimulus,1,low,med
3824,50,4,2,pain,stimulus,3,low,high
3825,50,4,2,pain,stimulus,5,low,high
3826,50,4,2,pain,stimulus,6,low,low
3827,50,4,2,pain,stimulus,11,low,med
3828,50,4,5,pain,stimulus,,low,high
3829,50,4,5,pain,stimulus,2,low,low
3830,50,4,5,pain,stimulus,3,low,low
3831,50,4,5,pain,stimulus,7,low,high
3832,50,4,5,pain,stimulus,8,low,med
3833,50,4,5,pain,stimulus,9,low,med
3834,51,1,2,pain,stimulus,,low,med
3835,51,1,2,pain,stimulus,1,low,low
3836,51,1,2,pain,stimulus,2,low,high
3837,51,1,2,pain,stimulus,7,low,high
3838,51,1,2,pain,stimulus,9,low,med
3839,51,1,2,pain,stimulus,11,low,low
3840,51,1,5,pain,stimulus,1,low,low
3841,51,1,5,pain,stimulus,2,low,med
3842,51,1,5,pain,stimulus,3,low,high
3843,51,1,5,pain,stimulus,8,low,low
3844,51,1,5,pain,stimulus,9,low,med
3845,51,1,5,pain,stimulus,10,low,high
3846,51,3,2,pain,stimulus,1,low,med
3847,51,3,2,pain,stimulus,3,low,med
3848,51,3,2,pain,stimulus,5,low,low
3849,51,3,2,pain,stimulus,6,low,high
3850,51,3,2,pain,stimulus,7,low,low
3851,51,3,2,pain,stimulus,9,low,high
3852,51,3,4,pain,stimulus,,low,med
3853,51,3,4,pain,stimulus,1,low,high
3854,51,3,4,pain,stimulus,5,low,high
3855,51,3,4,pain,stimulus,6,low,low
3856,51,3,4,pain,stimulus,9,low,med
3857,51,3,4,pain,stimulus,10,low,low
3858,51,4,1,pain,stimulus,,low,high
3859,51,4,1,pain,stimulus,2,low,low
3860,51,4,1,pain,stimulus,3,low,low
3861,51,4,1,pain,stimulus,7,low,high
3862,51,4,1,pain,stimulus,8,low,med
3863,51,4,1,pain,stimulus,9,low,med
3864,51,4,6,pain,stimulus,,low,low
3865,51,4,6,pain,stimulus,1,low,med
3866,51,4,6,pain,stimulus,3,low,high
3867,51,4,6,pain,stimulus,5,low,high
3868,51,4,6,pain,stimulus,6,low,low
3869,51,4,6,pain,stimulus,11,low,med
3870,52,1,6,pain,stimulus,,low,med
3871,52,1,6,pain,stimulus,2,low,high
3872,52,1,6,pain,stimulus,4,low,med
3873,52,1,6,pain,stimulus,5,low,high
3874,52,1,6,pain,stimulus,7,low,low
3875,52,1,6,pain,stimulus,8,low,low
3876,52,3,1,pain,stimulus,,low,low
3877,52,3,1,pain,stimulus,1,low,med
3878,52,3,1,pain,stimulus,2,low,low
3879,52,3,1,pain,stimulus,3,low,high
3880,52,3,1,pain,stimulus,10,low,med
3881,52,3,1,pain,stimulus,11,low,high
3882,52,3,5,pain,stimulus,3,low,med
3883,52,3,5,pain,stimulus,5,low,high
3884,52,3,5,pain,stimulus,8,low,low
3885,52,3,5,pain,stimulus,9,low,high
3886,52,3,5,pain,stimulus,10,low,low
3887,52,3,5,pain,stimulus,11,low,med
3888,52,4,3,pain,stimulus,,low,high
3889,52,4,3,pain,stimulus,2,low,low
3890,52,4,3,pain,stimulus,3,low,low
3891,52,4,3,pain,stimulus,7,low,high
3892,52,4,3,pain,stimulus,8,low,med
3893,52,4,3,pain,stimulus,9,low,med
3894,52,4,4,pain,stimulus,1,low,high
3895,52,4,4,pain,stimulus,2,low,high
3896,52,4,4,pain,stimulus,4,low,low
3897,52,4,4,pain,stimulus,6,low,med
3898,52,4,4,pain,stimulus,9,low,med
3899,52,4,4,pain,stimulus,11,low,low
3900,53,1,3,pain,stimulus,3,low,low
3901,53,1,3,pain,stimulus,6,low,med
3902,53,1,3,pain,stimulus,7,low,high
3903,53,1,3,pain,stimulus,8,low,med
3904,53,1,3,pain,stimulus,9,low,low
3905,53,1,3,pain,stimulus,11,low,high
3906,53,1,6,pain,stimulus,1,low,low
3907,53,1,6,pain,stimulus,2,low,med
3908,53,1,6,pain,stimulus,3,low,high
3909,53,1,6,pain,stimulus,8,low,low
3910,53,1,6,pain,stimulus,9,low,med
3911,53,1,6,pain,stimulus,10,low,high
3912,53,3,1,pain,stimulus,1,low,low
3913,53,3,1,pain,stimulus,4,low,low
3914,53,3,1,pain,stimulus,5,low,high
3915,53,3,1,pain,stimulus,6,low,med
3916,53,3,1,pain,stimulus,7,low,med
3917,53,3,1,pain,stimulus,8,low,high
3918,53,3,6,pain,stimulus,1,low,med
3919,53,3,6,pain,stimulus,3,low,med
3920,53,3,6,pain,stimulus,5,low,low
3921,53,3,6,pain,stimulus,6,low,high
3922,53,3,6,pain,stimulus,7,low,low
3923,53,3,6,pain,stimulus,9,low,high
3924,53,4,2,pain,stimulus,,low,low
3925,53,4,2,pain,stimulus,1,low,med
3926,53,4,2,pain,stimulus,3,low,high
3927,53,4,2,pain,stimulus,5,low,high
3928,53,4,2,pain,stimulus,6,low,low
3929,53,4,2,pain,stimulus,11,low,med
3930,53,4,5,pain,stimulus,,low,high
3931,53,4,5,pain,stimulus,2,low,low
3932,53,4,5,pain,stimulus,4,low,med
3933,53,4,5,pain,stimulus,6,low,low
3934,53,4,5,pain,stimulus,7,low,high
3935,53,4,5,pain,stimulus,11,low,med
3936,55,1,1,pain,stimulus,2,low,med
3937,55,1,1,pain,stimulus,5,low,high
3938,55,1,1,pain,stimulus,8,low,high
3939,55,1,1,pain,stimulus,9,low,low
3940,55,1,1,pain,stimulus,10,low,low
3941,55,1,1,pain,stimulus,11,low,med
3942,55,1,5,pain,stimulus,1,low,med
3943,55,1,5,pain,stimulus,3,low,med
3944,55,1,5,pain,stimulus,5,low,low
3945,55,1,5,pain,stimulus,6,low,high
3946,55,1,5,pain,stimulus,9,low,high
3947,55,1,5,pain,stimulus,11,low,low
3948,55,3,2,pain,stimulus,2,low,high
3949,55,3,2,pain,stimulus,5,low,low
3950,55,3,2,pain,stimulus,6,low,med
3951,55,3,2,pain,stimulus,7,low,med
3952,55,3,2,pain,stimulus,9,low,low
3953,55,3,2,pain,stimulus,11,low,high
3954,55,3,5,pain,stimulus,,low,med
3955,55,3,5,pain,stimulus,3,low,med
3956,55,3,5,pain,stimulus,5,low,high
3957,55,3,5,pain,stimulus,6,low,low
3958,55,3,5,pain,stimulus,8,low,high
3959,55,3,5,pain,stimulus,10,low,low
3960,55,4,1,pain,stimulus,1,low,low
3961,55,4,1,pain,stimulus,6,low,high
3962,55,4,1,pain,stimulus,7,low,med
3963,55,4,1,pain,stimulus,9,low,med
3964,55,4,1,pain,stimulus,10,low,low
3965,55,4,1,pain,stimulus,11,low,high
3966,55,4,6,pain,stimulus,1,low,high
3967,55,4,6,pain,stimulus,2,low,high
3968,55,4,6,pain,stimulus,4,low,low
3969,55,4,6,pain,stimulus,6,low,med
3970,55,4,6,pain,stimulus,9,low,med
3971,55,4,6,pain,stimulus,11,low,low
3972,56,1,2,pain,stimulus,1,low,low
3973,56,1,2,pain,stimulus,2,low,med
3974,56,1,2,pain,stimulus,3,low,high
3975,56,1,2,pain,stimulus,8,low,low
3976,56,1,2,pain,stimulus,9,low,med
3977,56,1,2,pain,stimulus,10,low,high
3978,56,1,4,pain,stimulus,,low,low
3979,56,1,4,pain,stimulus,1,low,med
3980,56,1,4,pain,stimulus,3,low,high
3981,56,1,4,pain,stimulus,5,low,high
3982,56,1,4,pain,stimulus,6,low,low
3983,56,1,4,pain,stimulus,11,low,med
3984,56,3,3,pain,stimulus,2,low,high
3985,56,3,3,pain,stimulus,5,low,low
3986,56,3,3,pain,stimulus,6,low,med
3987,56,3,3,pain,stimulus,7,low,med
3988,56,3,3,pain,stimulus,9,low,low
3989,56,3,3,pain,stimulus,11,low,high
3990,56,3,6,pain,stimulus,,low,low
3991,56,3,6,pain,stimulus,4,low,med
3992,56,3,6,pain,stimulus,5,low,high
3993,56,3,6,pain,stimulus,6,low,med
3994,56,3,6,pain,stimulus,7,low,high
3995,56,3,6,pain,stimulus,11,low,low
3996,56,4,3,pain,stimulus,1,low,high
3997,56,4,3,pain,stimulus,3,low,med
3998,56,4,3,pain,stimulus,6,low,high
3999,56,4,3,pain,stimulus,8,low,low
4000,56,4,3,pain,stimulus,10,low,med
4001,56,4,3,pain,stimulus,11,low,low
4002,56,4,4,pain,stimulus,1,low,med
4003,56,4,4,pain,stimulus,3,low,high
4004,56,4,4,pain,stimulus,6,low,high
4005,56,4,4,pain,stimulus,8,low,low
4006,56,4,4,pain,stimulus,9,low,low
4007,56,4,4,pain,stimulus,11,low,med
4008,57,1,3,pain,stimulus,1,low,low
4009,57,1,3,pain,stimulus,2,low,med
4010,57,1,3,pain,stimulus,3,low,high
4011,57,1,3,pain,stimulus,8,low,low
4012,57,1,3,pain,stimulus,9,low,med
4013,57,1,3,pain,stimulus,10,low,high
4014,57,1,4,pain,stimulus,,low,med
4015,57,1,4,pain,stimulus,1,low,low
4016,57,1,4,pain,stimulus,2,low,high
4017,57,1,4,pain,stimulus,7,low,high
4018,57,1,4,pain,stimulus,9,low,med
4019,57,1,4,pain,stimulus,11,low,low
4020,57,3,2,pain,stimulus,1,low,med
4021,57,3,2,pain,stimulus,3,low,med
4022,57,3,2,pain,stimulus,5,low,low
4023,57,3,2,pain,stimulus,6,low,high
4024,57,3,2,pain,stimulus,7,low,low
4025,57,3,2,pain,stimulus,9,low,high
4026,57,3,5,pain,stimulus,,low,med
4027,57,3,5,pain,stimulus,1,low,high
4028,57,3,5,pain,stimulus,5,low,high
4029,57,3,5,pain,stimulus,6,low,low
4030,57,3,5,pain,stimulus,9,low,med
4031,57,3,5,pain,stimulus,10,low,low
4032,57,4,1,pain,stimulus,,low,high
4033,57,4,1,pain,stimulus,2,low,low
4034,57,4,1,pain,stimulus,3,low,low
4035,57,4,1,pain,stimulus,7,low,high
4036,57,4,1,pain,stimulus,8,low,med
4037,57,4,1,pain,stimulus,9,low,med
4038,57,4,6,pain,stimulus,,low,low
4039,57,4,6,pain,stimulus,1,low,med
4040,57,4,6,pain,stimulus,3,low,high
4041,57,4,6,pain,stimulus,5,low,high
4042,57,4,6,pain,stimulus,6,low,low
4043,57,4,6,pain,stimulus,11,low,med
4044,58,1,1,pain,stimulus,,low,med
4045,58,1,1,pain,stimulus,1,low,low
4046,58,1,1,pain,stimulus,2,low,high
4047,58,1,1,pain,stimulus,7,low,high
4048,58,1,1,pain,stimulus,9,low,med
4049,58,1,1,pain,stimulus,11,low,low
4050,58,1,5,pain,stimulus,,low,med
4051,58,1,5,pain,stimulus,2,low,high
4052,58,1,5,pain,stimulus,4,low,med
4053,58,1,5,pain,stimulus,5,low,high
4054,58,1,5,pain,stimulus,7,low,low
4055,58,1,5,pain,stimulus,8,low,low
4056,58,3,3,pain,stimulus,,low,low
4057,58,3,3,pain,stimulus,1,low,med
4058,58,3,3,pain,stimulus,2,low,low
4059,58,3,3,pain,stimulus,3,low,high
4060,58,3,3,pain,stimulus,10,low,med
4061,58,3,3,pain,stimulus,11,low,high
4062,58,3,6,pain,stimulus,3,low,med
4063,58,3,6,pain,stimulus,5,low,high
4064,58,3,6,pain,stimulus,8,low,low
4065,58,3,6,pain,stimulus,9,low,high
4066,58,3,6,pain,stimulus,10,low,low
4067,58,3,6,pain,stimulus,11,low,med
4068,58,4,2,pain,stimulus,1,low,high
4069,58,4,2,pain,stimulus,2,low,high
4070,58,4,2,pain,stimulus,4,low,low
4071,58,4,2,pain,stimulus,6,low,med
4072,58,4,2,pain,stimulus,9,low,med
4073,58,4,2,pain,stimulus,11,low,low
4074,58,4,4,pain,stimulus,,low,high
4075,58,4,4,pain,stimulus,2,low,low
4076,58,4,4,pain,stimulus,3,low,low
4077,58,4,4,pain,stimulus,7,low,high
4078,58,4,4,pain,stimulus,8,low,med
4079,58,4,4,pain,stimulus,9,low,med
4080,59,1,3,pain,stimulus,1,low,low
4081,59,1,3,pain,stimulus,2,low,med
4082,59,1,3,pain,stimulus,3,low,high
4083,59,1,3,pain,stimulus,8,low,low
4084,59,1,3,pain,stimulus,9,low,med
4085,59,1,3,pain,stimulus,10,low,high
4086,59,1,4,pain,stimulus,3,low,low
4087,59,1,4,pain,stimulus,6,low,med
4088,59,1,4,pain,stimulus,7,low,high
4089,59,1,4,pain,stimulus,8,low,med
4090,59,1,4,pain,stimulus,9,low,low
4091,59,1,4,pain,stimulus,11,low,high
4092,59,3,2,pain,stimulus,1,low,med
4093,59,3,2,pain,stimulus,3,low,med
4094,59,3,2,pain,stimulus,5,low,low
4095,59,3,2,pain,stimulus,6,low,high
4096,59,3,2,pain,stimulus,7,low,low
4097,59,3,2,pain,stimulus,9,low,high
4098,59,3,4,pain,stimulus,1,low,low
4099,59,3,4,pain,stimulus,4,low,low
4100,59,3,4,pain,stimulus,5,low,high
4101,59,3,4,pain,stimulus,6,low,med
4102,59,3,4,pain,stimulus,7,low,med
4103,59,3,4,pain,stimulus,8,low,high
4104,60,1,1,pain,stimulus,1,low,low
4105,60,1,1,pain,stimulus,2,low,med
4106,60,1,1,pain,stimulus,3,low,high
4107,60,1,1,pain,stimulus,8,low,low
4108,60,1,1,pain,stimulus,9,low,med
4109,60,1,1,pain,stimulus,10,low,high
4110,60,1,6,pain,stimulus,3,low,low
4111,60,1,6,pain,stimulus,6,low,med
4112,60,1,6,pain,stimulus,7,low,high
4113,60,1,6,pain,stimulus,8,low,med
4114,60,1,6,pain,stimulus,9,low,low
4115,60,1,6,pain,stimulus,11,low,high
4116,60,3,3,pain,stimulus,1,low,low
4117,60,3,3,pain,stimulus,4,low,low
4118,60,3,3,pain,stimulus,5,low,high
4119,60,3,3,pain,stimulus,6,low,med
4120,60,3,3,pain,stimulus,7,low,med
4121,60,3,3,pain,stimulus,8,low,high
4122,60,3,4,pain,stimulus,1,low,med
4123,60,3,4,pain,stimulus,3,low,med
4124,60,3,4,pain,stimulus,5,low,low
4125,60,3,4,pain,stimulus,6,low,high
4126,60,3,4,pain,stimulus,7,low,low
4127,60,3,4,pain,stimulus,9,low,high
4128,60,4,2,pain,stimulus,,low,low
4129,60,4,2,pain,stimulus,1,low,med
4130,60,4,2,pain,stimulus,3,low,high
4131,60,4,2,pain,stimulus,5,low,high
4132,60,4,2,pain,stimulus,6,low,low
4133,60,4,2,pain,stimulus,11,low,med
4134,60,4,5,pain,stimulus,,low,high
4135,60,4,5,pain,stimulus,2,low,low
4136,60,4,5,pain,stimulus,4,low,med
4137,60,4,5,pain,stimulus,6,low,low
4138,60,4,5,pain,stimulus,7,low,high
4139,60,4,5,pain,stimulus,11,low,med
4140,61,1,1,pain,stimulus,,low,low
4141,61,1,1,pain,stimulus,1,low,med
4142,61,1,1,pain,stimulus,3,low,high
4143,61,1,1,pain,stimulus,5,low,high
4144,61,1,1,pain,stimulus,6,low,low
4145,61,1,1,pain,stimulus,11,low,med
4146,61,1,6,pain,stimulus,1,low,low
4147,61,1,6,pain,stimulus,2,low,med
4148,61,1,6,pain,stimulus,3,low,high
4149,61,1,6,pain,stimulus,8,low,low
4150,61,1,6,pain,stimulus,9,low,med
4151,61,1,6,pain,stimulus,10,low,high
4152,61,3,2,pain,stimulus,2,low,high
4153,61,3,2,pain,stimulus,5,low,low
4154,61,3,2,pain,stimulus,6,low,med
4155,61,3,2,pain,stimulus,7,low,med
4156,61,3,2,pain,stimulus,9,low,low
4157,61,3,2,pain,stimulus,11,low,high
4158,61,3,5,pain,stimulus,,low,low
